TILEID,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,NEXP,EXPTIME,TILERA,TILEDEC,EFFTIME_ETC,EFFTIME_SPEC,EFFTIME_GFA,GOALTIME,OBSSTATUS,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GOALTYPE,MINTFRAC,LASTNIGHT
41614,main,backup,backup,mainbackup,1,602.1,166.025,59.161,38.5,58.1,0.0,60.0,obsend,53.0,61.6,55.6,37.6,backup,0.85,20220316
40238,main,backup,backup,mainbackup,3,1747.9,229.546,-0.056,58.1,77.7,0.0,60.0,obsend,70.9,81.7,73.2,45.2,backup,0.85,20220316
41616,main,backup,backup,mainbackup,1,608.3,159.866,60.399,34.0,53.5,0.0,60.0,obsend,49.2,56.8,51.5,32.0,backup,0.85,20220316
41485,main,backup,backup,mainbackup,1,600.8,111.564,6.5,45.8,66.6,0.0,60.0,obsend,64.3,77.2,66.0,35.5,backup,0.85,20220316
41634,main,backup,backup,mainbackup,1,593.0,190.774,52.403,60.2,91.6,0.0,60.0,obsend,79.8,94.7,82.7,57.8,backup,0.85,20220316
41642,main,backup,backup,mainbackup,1,603.2,171.743,60.937,38.4,60.5,0.0,60.0,obsend,58.0,68.3,60.2,34.4,backup,0.85,20220316
40284,main,backup,backup,mainbackup,2,1206.1,231.118,-3.001,34.3,52.9,0.0,60.0,obsend,53.8,65.8,54.5,22.1,backup,0.85,20220316
20607,main,bright,bright,mainbright,1,1410.2,180.508,50.443,180.5,307.7,0.0,180.0,obsend,310.1,397.5,307.7,204.0,bright,0.85,20220317
23777,main,bright,bright,mainbright,2,1915.1,197.849,55.094,181.0,274.0,0.0,180.0,obsend,266.2,325.1,274.0,277.2,bright,0.85,20220317
20593,main,bright,bright,mainbright,1,1214.1,171.407,50.926,180.9,307.7,0.0,180.0,obsend,311.4,404.9,307.7,226.6,bright,0.85,20220317
42519,main,backup,backup,mainbackup,1,412.6,197.567,46.942,60.5,95.0,0.0,60.0,obsend,82.3,102.8,83.9,56.6,backup,0.85,20220317
22726,main,bright,bright,mainbright,1,1258.4,214.634,35.941,181.1,290.4,0.0,180.0,obsend,291.9,370.5,290.4,213.7,bright,0.85,20220317
25853,main,bright,bright,mainbright,1,1503.2,210.112,41.944,181.3,306.9,0.0,180.0,obsend,311.1,398.5,306.9,192.3,bright,0.85,20220317
20598,main,bright,bright,mainbright,1,1175.1,176.21,52.435,180.8,306.5,0.0,180.0,obsend,308.3,393.2,306.5,212.8,bright,0.85,20220317
23515,main,bright,bright,mainbright,1,1354.0,144.986,40.603,180.4,315.4,0.0,180.0,obsend,319.5,406.7,315.4,217.3,bright,0.85,20220317
25361,main,bright,bright,mainbright,1,1434.7,192.533,50.392,180.5,308.5,0.0,180.0,obsend,311.8,400.4,308.5,191.5,bright,0.85,20220317
25075,main,bright,bright,mainbright,1,1291.1,153.331,44.234,181.6,302.2,0.0,180.0,obsend,303.6,384.9,302.2,238.7,bright,0.85,20220317
22197,main,bright,bright,mainbright,1,1420.5,165.226,48.828,180.6,322.0,0.0,180.0,obsend,326.9,422.7,322.0,203.5,bright,0.85,20220317
42504,main,backup,backup,mainbackup,1,424.4,204.795,43.901,60.8,92.3,0.0,60.0,obsend,82.3,102.4,83.5,53.9,backup,0.85,20220317
21192,main,bright,bright,mainbright,2,2005.1,197.567,46.942,180.7,324.9,0.0,180.0,obsend,326.5,415.8,324.9,191.5,bright,0.85,20220317
26068,main,bright,bright,mainbright,1,745.6,129.249,6.188,94.3,162.4,0.0,180.0,obsend,162.9,210.1,162.4,110.5,bright,0.85,20220317
25895,main,bright,bright,mainbright,1,1044.5,218.886,32.114,180.8,284.9,0.0,180.0,obsend,285.0,366.1,284.9,243.9,bright,0.85,20220317
23746,main,bright,bright,mainbright,1,1222.4,185.777,49.983,180.4,296.9,0.0,180.0,obsend,298.5,380.8,296.9,205.4,bright,0.85,20220317
22198,main,bright,bright,mainbright,1,1379.1,160.389,49.934,180.5,315.8,0.0,180.0,obsend,321.1,414.9,315.8,204.5,bright,0.85,20220317
23094,main,bright,bright,mainbright,2,1824.1,134.207,-4.195,180.7,324.5,0.0,180.0,obsend,325.0,409.1,324.5,209.4,bright,0.85,20220317
21949,main,bright,bright,mainbright,1,1486.9,156.435,47.252,181.1,316.2,0.0,180.0,obsend,320.0,406.8,316.2,213.1,bright,0.85,20220317
25324,main,bright,bright,mainbright,1,1007.2,188.493,52.814,180.7,267.8,0.0,180.0,obsend,265.8,328.3,267.8,245.5,bright,0.85,20220318
41935,main,backup,backup,mainbackup,1,604.0,223.944,38.494,53.3,76.0,0.0,60.0,obsend,71.9,86.5,72.8,46.3,backup,0.85,20220318
25309,main,bright,bright,mainbright,1,1226.3,182.607,48.387,181.9,271.7,0.0,180.0,obsend,268.9,330.1,271.7,253.5,bright,0.85,20220318
23736,main,bright,bright,mainbright,1,1122.4,172.258,48.706,181.0,269.3,0.0,180.0,obsend,267.7,336.0,269.3,246.0,bright,0.85,20220318
23770,main,bright,bright,mainbright,1,979.5,168.148,46.709,181.2,254.2,0.0,180.0,obsend,250.5,309.0,254.2,247.4,bright,0.85,20220318
25321,main,bright,bright,mainbright,1,1041.9,187.372,49.552,181.0,263.3,0.0,180.0,obsend,260.2,318.9,263.3,251.0,bright,0.85,20220318
23766,main,bright,bright,mainbright,1,1419.6,176.65,47.13,181.2,273.5,0.0,180.0,obsend,270.4,330.4,273.5,241.4,bright,0.85,20220318
23799,main,bright,bright,mainbright,1,1039.2,194.668,48.715,180.9,254.5,0.0,180.0,obsend,251.6,310.9,254.5,244.5,bright,0.85,20220318
42521,main,backup,backup,mainbackup,1,604.8,218.402,42.469,59.5,86.0,0.0,60.0,obsend,79.8,96.7,80.9,55.0,backup,0.85,20220318
25877,main,bright,bright,mainbright,2,1936.9,213.65,50.569,180.7,278.6,0.0,180.0,obsend,279.5,344.0,278.6,174.7,bright,0.85,20220318
25890,main,bright,bright,mainbright,1,1130.1,200.791,48.121,181.0,261.2,0.0,180.0,obsend,257.2,312.9,261.2,253.1,bright,0.85,20220318
25060,main,bright,bright,mainbright,1,986.0,159.145,40.301,182.0,271.3,0.0,180.0,obsend,266.8,327.9,271.3,277.1,bright,0.85,20220318
43018,main,backup,backup,mainbackup,1,448.5,141.242,5.403,61.1,89.3,0.0,60.0,obsend,72.3,87.7,74.0,54.0,backup,0.85,20220318
22205,main,bright,bright,mainbright,1,974.7,198.132,51.267,182.2,249.0,0.0,180.0,obsend,245.6,298.4,249.0,244.0,bright,0.85,20220318
21178,main,bright,bright,mainbright,1,1492.6,207.325,46.725,181.2,280.2,0.0,180.0,obsend,279.4,341.9,280.2,219.5,bright,0.85,20220318
23522,main,bright,bright,mainbright,1,888.4,164.415,44.533,181.1,248.9,0.0,180.0,obsend,243.9,299.3,248.9,266.2,bright,0.85,20220318
40961,main,backup,backup,mainbackup,1,604.8,169.948,33.97,41.6,60.8,0.0,60.0,obsend,39.9,44.7,44.1,70.9,backup,0.85,20220319
41606,main,backup,backup,mainbackup,2,1023.9,171.655,57.599,45.3,68.7,0.0,60.0,obsend,59.2,67.7,62.7,49.2,backup,0.85,20220319
40962,main,backup,backup,mainbackup,1,603.2,169.24,37.256,46.1,66.2,0.0,60.0,obsend,43.1,48.0,47.5,75.1,backup,0.85,20220319
21545,main,bright,bright,mainbright,1,1337.4,132.355,3.688,179.3,219.0,0.0,180.0,obsend,199.5,212.0,219.0,379.7,bright,0.85,20220319
40947,main,backup,backup,mainbackup,1,604.1,155.219,33.484,59.7,82.9,0.0,60.0,obsend,55.8,62.6,61.1,90.0,backup,0.85,20220319
41615,main,backup,backup,mainbackup,2,727.7,160.784,57.096,42.0,65.8,0.0,60.0,obsend,59.1,67.7,61.9,39.1,backup,0.85,20220319
42658,main,backup,backup,mainbackup,2,1206.4,162.279,72.429,43.6,65.5,0.0,60.0,obsend,59.3,68.0,61.5,40.2,backup,0.85,20220319
24963,main,bright,bright,mainbright,2,1708.1,169.093,-8.548,153.4,197.2,0.0,180.0,obsend,192.8,221.8,197.2,139.3,bright,0.85,20220321
9286,main,dark,dark,maindark,2,2540.0,164.645,3.873,1001.7,1008.3,0.0,1000.0,obsend,1008.3,1131.6,1032.2,1271.9,dark,0.85,20220321
11949,main,dark,dark,maindark,1,1195.3,159.685,-2.204,1012.6,1030.0,0.0,1000.0,obsend,1030.0,1087.4,967.5,1047.8,dark,0.85,20220321
22337,main,bright,bright,mainbright,1,554.7,233.552,35.464,182.7,227.5,0.0,180.0,obsend,225.5,259.6,227.5,186.8,bright,0.85,20220321
24947,main,bright,bright,mainbright,1,701.9,239.878,32.672,181.2,246.7,0.0,180.0,obsend,246.3,290.0,246.7,181.4,bright,0.85,20220321
24946,main,bright,bright,mainbright,1,898.3,226.49,30.568,181.2,249.7,0.0,180.0,obsend,247.3,288.1,249.7,189.2,bright,0.85,20220321
24291,main,bright,bright,mainbright,1,503.0,215.355,34.35,184.3,229.2,0.0,180.0,obsend,226.4,262.7,229.2,211.0,bright,0.85,20220321
25901,main,bright,bright,mainbright,1,610.6,222.722,31.405,182.5,231.2,0.0,180.0,obsend,224.7,257.4,231.2,242.4,bright,0.85,20220321
24945,main,bright,bright,mainbright,1,701.4,229.335,32.867,184.4,244.3,0.0,180.0,obsend,242.3,280.4,244.3,184.0,bright,0.85,20220321
8798,main,dark,dark,maindark,3,3070.6,143.467,-5.576,1003.9,1165.0,0.0,1000.0,obsend,1165.0,1193.8,1141.0,857.9,dark,0.85,20220321
24943,main,bright,bright,mainbright,1,588.5,233.084,31.814,182.2,232.7,0.0,180.0,obsend,230.2,267.0,232.7,192.8,bright,0.85,20220321
24941,main,bright,bright,mainbright,1,735.8,240.354,29.36,181.1,251.4,0.0,180.0,obsend,250.9,294.4,251.4,184.2,bright,0.85,20220321
25771,main,bright,bright,mainbright,1,649.6,199.522,19.332,182.4,231.1,0.0,180.0,obsend,224.9,259.1,231.1,234.2,bright,0.85,20220321
5634,main,dark,dark,maindark,2,2241.0,151.112,1.446,1006.3,1082.6,0.0,1000.0,obsend,1082.6,1120.0,1059.7,1011.6,dark,0.85,20220321
25904,main,bright,bright,mainbright,1,670.4,220.077,28.938,182.4,243.9,0.0,180.0,obsend,236.6,272.8,243.9,268.2,bright,0.85,20220321
24938,main,bright,bright,mainbright,1,797.8,236.764,30.643,182.5,253.7,0.0,180.0,obsend,253.1,297.4,253.7,178.4,bright,0.85,20220321
21082,main,bright,bright,mainbright,1,649.7,194.48,15.506,181.5,228.5,0.0,180.0,obsend,222.5,258.3,228.5,228.9,bright,0.85,20220321
21084,main,bright,bright,mainbright,1,743.5,192.396,12.841,180.9,226.0,0.0,180.0,obsend,219.6,252.5,226.0,221.9,bright,0.85,20220321
9292,main,dark,dark,maindark,1,1152.5,162.521,1.286,1006.0,905.0,0.0,1000.0,obsend,905.0,949.2,889.2,1141.8,dark,0.85,20220321
24338,main,bright,bright,mainbright,1,485.9,213.028,31.583,182.8,224.1,0.0,180.0,obsend,219.8,253.0,224.1,218.5,bright,0.85,20220321
22762,main,bright,bright,mainbright,1,572.5,211.461,27.344,181.3,223.2,0.0,180.0,obsend,215.3,248.7,223.2,269.2,bright,0.85,20220321
22748,main,bright,bright,mainbright,1,629.1,207.727,27.754,183.7,227.4,0.0,180.0,obsend,218.7,250.2,227.4,276.0,bright,0.85,20220321
22672,main,bright,bright,mainbright,1,543.5,203.348,21.982,183.1,219.3,0.0,180.0,obsend,212.2,241.9,219.3,241.3,bright,0.85,20220321
22773,main,bright,bright,mainbright,1,663.9,205.53,24.726,181.1,226.1,0.0,180.0,obsend,216.1,247.2,226.1,288.6,bright,0.85,20220321
22665,main,bright,bright,mainbright,1,822.6,189.455,8.855,190.5,225.9,0.0,180.0,obsend,217.0,247.1,225.9,244.8,bright,0.85,20220321
21844,main,bright,bright,mainbright,1,793.5,174.989,-3.545,181.5,213.3,0.0,180.0,obsend,203.9,230.2,213.3,246.7,bright,0.85,20220321
22696,main,bright,bright,mainbright,1,862.1,183.081,1.111,181.1,224.8,0.0,180.0,obsend,215.5,246.3,224.8,251.7,bright,0.85,20220321
24330,main,bright,bright,mainbright,1,542.9,216.932,31.286,184.4,235.4,0.0,180.0,obsend,232.8,269.4,235.4,206.9,bright,0.85,20220321
22692,main,bright,bright,mainbright,1,773.8,185.242,3.656,182.3,216.6,0.0,180.0,obsend,208.0,238.8,216.6,236.0,bright,0.85,20220321
24510,main,bright,bright,mainbright,1,691.1,135.4,5.81,183.1,217.7,0.0,180.0,obsend,219.5,227.5,217.7,135.0,bright,0.85,20220321
20275,main,bright,bright,mainbright,1,849.3,179.479,-2.817,181.9,217.7,0.0,180.0,obsend,207.1,233.6,217.7,256.3,bright,0.85,20220321
7745,main,dark,dark,maindark,2,2280.3,169.693,-1.113,1004.9,1172.8,0.0,1000.0,obsend,1172.8,1234.9,1143.8,1068.2,dark,0.85,20220322
24940,main,bright,bright,mainbright,1,1462.3,241.033,26.077,181.0,258.5,0.0,180.0,obsend,265.5,315.4,258.5,122.3,bright,0.85,20220322
8809,main,dark,dark,maindark,1,1341.5,157.687,-2.139,1002.1,1035.9,0.0,1000.0,obsend,1035.9,1085.6,981.8,1062.6,dark,0.85,20220322
24258,main,bright,bright,mainbright,1,671.8,215.744,16.341,196.7,217.4,0.0,180.0,obsend,217.0,251.2,217.4,154.2,bright,0.85,20220322
21769,main,bright,bright,mainbright,1,1281.4,227.141,22.018,180.7,247.8,0.0,180.0,obsend,250.7,293.2,247.8,136.0,bright,0.85,20220322
24953,main,bright,bright,mainbright,1,1593.7,247.521,26.368,180.8,246.7,0.0,180.0,obsend,252.5,302.1,246.7,106.7,bright,0.85,20220322
7707,main,dark,dark,maindark,1,1361.4,176.374,-2.12,1008.0,918.3,0.0,1000.0,obsend,918.3,989.8,921.2,1272.2,dark,0.85,20220322
20201,main,bright,bright,mainbright,1,911.1,222.474,20.826,180.4,237.3,0.0,180.0,obsend,239.1,278.0,237.3,144.3,bright,0.85,20220322
2553,main,dark,dark,maindark,1,1014.5,152.471,0.913,1005.5,973.7,0.0,1000.0,obsend,973.7,1018.9,921.9,1108.2,dark,0.85,20220322
7200,main,dark,dark,maindark,1,1011.4,148.548,2.891,1009.1,992.8,0.0,1000.0,obsend,992.8,1042.4,941.6,1196.8,dark,0.85,20220322
20237,main,bright,bright,mainbright,1,1114.1,236.987,28.71,181.1,245.7,0.0,180.0,obsend,250.1,291.7,245.7,129.9,bright,0.85,20220322
22647,main,bright,bright,mainbright,1,883.3,208.34,9.521,180.9,229.7,0.0,180.0,obsend,229.0,263.5,229.7,150.6,bright,0.85,20220322
2559,main,dark,dark,maindark,1,1296.8,153.733,-2.172,1008.7,1034.7,0.0,1000.0,obsend,1034.7,1081.2,979.6,1068.0,dark,0.85,20220322
4597,main,dark,dark,maindark,2,1888.5,182.045,2.793,1003.3,1007.8,0.0,1000.0,obsend,1007.8,1110.0,1018.7,1152.7,dark,0.85,20220322
22674,main,bright,bright,mainbright,1,975.2,206.239,6.821,183.5,234.2,0.0,180.0,obsend,232.8,264.9,234.2,149.3,bright,0.85,20220322
25821,main,bright,bright,mainbright,1,1009.3,202.45,4.259,181.0,233.1,0.0,180.0,obsend,231.8,264.2,233.1,145.0,bright,0.85,20220322
5688,main,dark,dark,maindark,1,1614.7,162.336,-3.067,1007.0,1059.6,0.0,1000.0,obsend,1059.6,1120.4,1010.2,1047.1,dark,0.85,20220322
26234,main,bright,bright,mainbright,1,315.9,144.472,12.282,184.8,190.2,0.0,180.0,obsend,189.4,199.7,190.2,163.8,bright,0.85,20220322
11487,main,dark,dark,maindark,3,3368.0,189.899,1.735,1002.4,1192.1,0.0,1000.0,obsend,1192.1,1363.5,1189.6,961.9,dark,0.85,20220322
23397,main,bright,bright,mainbright,1,834.3,218.144,18.89,181.4,229.1,0.0,180.0,obsend,229.2,263.1,229.1,145.2,bright,0.85,20220322
24823,main,bright,bright,mainbright,1,528.4,217.817,4.956,183.6,217.7,0.0,180.0,obsend,220.4,258.3,217.7,135.7,bright,0.85,20220323
8374,main,dark,dark,maindark,1,1108.8,192.793,-1.47,1008.4,972.5,0.0,1000.0,obsend,972.5,1076.6,954.6,1358.1,dark,0.85,20220323
2555,main,dark,dark,maindark,1,1023.2,151.653,-4.814,1004.6,1027.5,0.0,1000.0,obsend,1027.5,1076.3,964.2,1200.3,dark,0.85,20220323
6834,main,dark,dark,maindark,1,890.6,186.628,3.473,1004.6,925.4,0.0,1000.0,obsend,925.4,989.1,889.6,1293.1,dark,0.85,20220323
5638,main,dark,dark,maindark,1,1039.2,144.502,2.406,1005.3,1012.2,0.0,1000.0,obsend,1012.2,1076.1,944.5,1149.5,dark,0.85,20220323
4121,main,dark,dark,maindark,1,1007.3,157.122,1.991,1006.4,1002.7,0.0,1000.0,obsend,1002.7,1071.6,941.0,1219.5,dark,0.85,20220323
10853,main,dark,dark,maindark,1,997.4,163.958,2.925,1005.1,998.6,0.0,1000.0,obsend,998.6,1080.0,939.8,1157.9,dark,0.85,20220323
1471,main,dark,dark,maindark,1,908.0,178.948,5.764,1011.1,951.6,0.0,1000.0,obsend,951.6,1015.0,910.3,1252.0,dark,0.85,20220323
23342,main,bright,bright,mainbright,2,1177.3,232.893,25.193,141.6,193.2,0.0,180.0,obsend,193.1,224.7,193.2,98.5,bright,0.85,20220323
23347,main,bright,bright,mainbright,1,488.5,237.804,17.62,181.9,223.3,0.0,180.0,obsend,226.7,262.0,223.3,138.3,bright,0.85,20220323
1474,main,dark,dark,maindark,1,965.1,167.768,1.715,1010.0,966.5,0.0,1000.0,obsend,966.5,1045.9,910.8,1166.3,dark,0.85,20220323
7226,main,dark,dark,maindark,1,1169.8,139.11,-4.607,1004.9,1099.4,0.0,1000.0,obsend,1099.4,1129.0,1041.3,1376.4,dark,0.85,20220323
2554,main,dark,dark,maindark,1,1046.6,150.416,-1.714,1009.7,1036.4,0.0,1000.0,obsend,1036.4,1109.9,962.6,1109.4,dark,0.85,20220323
8787,main,dark,dark,maindark,1,1079.8,141.176,0.695,1009.1,1027.0,0.0,1000.0,obsend,1027.0,1077.3,967.5,1266.7,dark,0.85,20220323
4611,main,dark,dark,maindark,1,1005.5,171.844,4.361,1008.3,1007.5,0.0,1000.0,obsend,1007.5,1089.4,952.8,1256.4,dark,0.85,20220323
23339,main,bright,bright,mainbright,1,578.4,235.207,15.396,181.7,228.9,0.0,180.0,obsend,233.2,271.9,228.9,131.2,bright,0.85,20220323
23392,main,bright,bright,mainbright,1,1003.5,249.894,22.384,180.7,199.9,0.0,180.0,obsend,203.6,257.4,199.9,105.1,bright,0.85,20220323
23363,main,bright,bright,mainbright,1,1017.0,240.48,19.813,180.0,239.2,0.0,180.0,obsend,245.1,288.5,239.2,118.4,bright,0.85,20220323
24803,main,bright,bright,mainbright,1,433.1,221.124,4.39,185.6,218.5,0.0,180.0,obsend,220.9,257.0,218.5,144.5,bright,0.85,20220323
11490,main,dark,dark,maindark,2,2163.3,196.739,1.031,1002.7,1073.1,0.0,1000.0,obsend,1073.1,1217.5,1055.1,954.3,dark,0.85,20220323
5785,main,dark,dark,maindark,1,1453.1,219.039,1.779,1003.7,1195.2,0.0,1000.0,obsend,1195.2,1435.6,1132.6,1045.8,dark,0.85,20220323
24785,main,bright,bright,mainbright,1,693.7,219.039,1.779,181.5,229.5,0.0,180.0,obsend,232.0,269.3,229.5,136.0,bright,0.85,20220323
24951,main,bright,bright,mainbright,1,1034.0,244.936,21.337,180.9,240.8,0.0,180.0,obsend,247.8,293.4,240.8,106.9,bright,0.85,20220323
10862,main,dark,dark,maindark,1,948.5,160.668,3.513,1011.8,1006.1,0.0,1000.0,obsend,1006.1,1080.2,944.3,1176.1,dark,0.85,20220323
4583,main,dark,dark,maindark,1,891.6,175.173,3.857,1009.4,954.7,0.0,1000.0,obsend,954.7,1026.3,907.9,1187.8,dark,0.85,20220323
1576,main,dark,dark,maindark,1,1095.3,186.712,-3.793,1009.4,908.2,0.0,1000.0,obsend,908.2,975.7,884.3,1219.9,dark,0.85,20220323
10835,main,dark,dark,maindark,1,908.2,181.873,-2.989,1011.8,892.5,0.0,1000.0,obsend,892.5,941.8,860.9,1202.5,dark,0.85,20220323
2560,main,dark,dark,maindark,1,1005.1,154.975,-5.271,1011.3,985.7,0.0,1000.0,obsend,985.7,1045.8,924.4,1148.8,dark,0.85,20220323
21564,main,bright,bright,mainbright,1,377.1,133.32,-7.135,181.5,186.0,0.0,180.0,obsend,185.2,195.5,186.0,150.0,bright,0.85,20220323
21541,main,bright,bright,mainbright,1,557.9,130.159,-5.989,184.0,182.9,0.0,180.0,obsend,176.5,200.8,182.9,137.0,bright,0.85,20220323
2669,main,dark,dark,maindark,3,4180.5,232.123,-1.134,987.9,1329.4,0.0,1000.0,obsend,1329.4,1591.5,1262.1,628.9,dark,0.85,20220324
23096,main,bright,bright,mainbright,1,355.7,130.863,-4.012,184.0,180.2,0.0,180.0,obsend,176.3,193.2,180.2,131.9,bright,0.85,20220324
10489,main,dark,dark,maindark,1,1305.3,218.632,2.119,1007.6,1036.8,0.0,1000.0,obsend,1036.8,1171.7,992.7,1003.1,dark,0.85,20220324
5648,main,dark,dark,maindark,1,1012.1,141.185,2.875,1011.7,1009.5,0.0,1000.0,obsend,1009.5,1066.9,948.3,1080.3,dark,0.85,20220324
2844,main,dark,dark,maindark,1,1337.1,174.989,-3.545,1006.0,978.5,0.0,1000.0,obsend,978.5,1048.6,937.5,992.5,dark,0.85,20220324
6274,main,dark,dark,maindark,1,1382.9,189.477,-2.556,1008.8,948.5,0.0,1000.0,obsend,948.5,1017.8,918.2,974.0,dark,0.85,20220324
4416,main,dark,dark,maindark,1,1415.1,184.783,-3.279,1007.1,906.5,0.0,1000.0,obsend,906.5,969.9,881.4,939.3,dark,0.85,20220324
23103,main,bright,bright,mainbright,1,323.9,132.576,-7.115,184.9,181.1,0.0,180.0,obsend,180.3,192.6,181.1,131.1,bright,0.85,20220324
82636,special,other,odin,specialodin,8,9350.3,150.11,2.3,10823.8,9893.2,0.0,9900.0,obsend,9893.2,10608.9,9328.5,12380.9,other,0.85,20220324
5981,main,dark,dark,maindark,1,1264.7,180.087,-4.111,1011.1,982.2,0.0,1000.0,obsend,982.2,1045.3,945.2,1017.3,dark,0.85,20220324
7365,main,dark,dark,maindark,2,2021.3,223.443,0.88,1002.8,1109.2,0.0,1000.0,obsend,1109.2,1243.6,1073.2,817.4,dark,0.85,20220324
2546,main,dark,dark,maindark,1,1093.1,137.919,5.858,1011.8,1031.3,0.0,1000.0,obsend,1031.3,1080.2,972.1,1110.9,dark,0.85,20220324
7366,main,dark,dark,maindark,2,1783.9,222.138,3.952,889.4,998.9,0.0,1000.0,obsend,998.9,1156.5,969.7,741.1,dark,0.85,20220324
24783,main,bright,bright,mainbright,1,328.1,220.252,-1.337,185.9,184.9,0.0,180.0,obsend,184.2,205.2,184.9,143.4,bright,0.85,20220324
10849,main,dark,dark,maindark,1,1297.1,171.701,-1.317,1007.7,914.1,0.0,1000.0,obsend,914.1,967.1,878.7,1002.3,dark,0.85,20220325
10377,main,dark,dark,maindark,1,1415.1,154.962,-3.294,1005.8,943.8,0.0,1000.0,obsend,943.8,963.5,916.3,1147.0,dark,0.85,20220325
41040,main,backup,backup,mainbackup,1,555.8,256.633,8.751,61.2,63.0,0.0,60.0,obsend,43.8,48.5,46.5,49.2,backup,0.85,20220325
5979,main,dark,dark,maindark,1,1396.7,176.79,-3.548,1005.7,957.8,0.0,1000.0,obsend,957.8,1008.1,929.5,1072.4,dark,0.85,20220325
4126,main,dark,dark,maindark,1,1533.1,159.566,-4.221,1006.8,955.1,0.0,1000.0,obsend,955.1,989.7,921.5,1094.5,dark,0.85,20220325
2521,main,dark,dark,maindark,2,1891.4,149.126,1.365,1002.5,942.3,0.0,1000.0,obsend,942.3,977.0,931.6,1006.5,dark,0.85,20220325
21989,main,bright,bright,mainbright,2,1279.5,250.228,13.616,173.7,181.9,0.0,180.0,obsend,177.5,223.5,181.9,115.7,bright,0.85,20220325
5819,main,dark,dark,maindark,2,2989.1,208.218,-2.434,899.9,1011.5,0.0,1000.0,obsend,1011.5,1130.0,990.7,899.8,dark,0.85,20220325
3053,main,dark,dark,maindark,1,1273.5,167.028,0.518,1007.8,916.7,0.0,1000.0,obsend,916.7,976.3,881.8,987.3,dark,0.85,20220325
9926,main,dark,dark,maindark,1,1620.9,194.165,2.508,1002.5,875.5,0.0,1000.0,obsend,875.5,920.8,869.8,1313.4,dark,0.85,20220325
5967,main,dark,dark,maindark,1,1341.1,164.43,-4.999,1004.0,891.1,0.0,1000.0,obsend,891.1,925.8,865.3,1065.7,dark,0.85,20220325
11939,main,dark,dark,maindark,2,2911.2,142.143,4.166,1001.9,1068.5,0.0,1000.0,obsend,1068.5,1115.9,1057.1,1229.2,dark,0.85,20220325
11486,main,dark,dark,maindark,2,2031.2,198.105,-2.015,1003.7,956.6,0.0,1000.0,obsend,956.6,1004.7,956.8,1212.6,dark,0.85,20220325
8922,main,dark,dark,maindark,2,2863.8,210.767,0.728,949.1,936.4,0.0,1000.0,obsend,936.4,997.2,938.9,1321.8,dark,0.85,20220325
42947,main,backup,backup,mainbackup,3,1819.2,245.844,-1.769,28.0,40.4,0.0,60.0,obsstart,38.4,46.7,38.8,24.1,backup,0.85,20220325
26227,main,bright,bright,mainbright,1,720.5,133.026,-5.156,182.7,179.8,0.0,180.0,obsend,175.0,188.5,179.8,113.7,bright,0.85,20220325
23555,main,bright,bright,mainbright,2,1569.8,250.684,1.368,136.2,182.3,0.0,180.0,obsend,181.6,217.7,182.3,100.3,bright,0.85,20220325
9308,main,dark,dark,maindark,3,3021.5,180.851,-4.407,1002.8,946.3,0.0,1000.0,obsend,946.3,997.6,951.0,1033.2,dark,0.85,20220325
41037,main,backup,backup,mainbackup,1,603.8,253.607,7.276,47.2,52.1,0.0,60.0,obsend,35.8,39.7,38.2,43.5,backup,0.85,20220325
9938,main,dark,dark,maindark,1,1207.0,183.637,3.621,1005.2,934.3,0.0,1000.0,obsend,934.3,987.2,912.6,1138.8,dark,0.85,20220326
8808,main,dark,dark,maindark,2,1875.6,158.592,3.56,1013.4,936.2,0.0,1000.0,obsend,936.2,971.8,922.1,854.8,dark,0.85,20220326
3734,main,dark,dark,maindark,1,860.9,196.053,33.667,1016.8,904.9,0.0,1000.0,obsend,904.9,954.4,871.6,1250.6,dark,0.85,20220326
8461,main,dark,dark,maindark,1,838.8,222.117,31.07,1011.2,949.2,0.0,1000.0,obsend,949.2,998.9,909.6,1501.4,dark,0.85,20220326
10819,main,dark,dark,maindark,1,1199.1,170.549,1.824,1010.7,957.5,0.0,1000.0,obsend,957.5,1026.0,917.7,1015.9,dark,0.85,20220326
11046,main,dark,dark,maindark,1,797.3,193.826,36.787,1011.4,877.0,0.0,1000.0,obsend,877.0,939.5,840.9,1219.6,dark,0.85,20220326
9280,main,dark,dark,maindark,1,1156.9,180.217,4.158,1009.7,939.9,0.0,1000.0,obsend,939.9,996.2,912.7,1111.7,dark,0.85,20220326
3050,main,dark,dark,maindark,1,1529.8,162.504,4.112,1006.3,946.0,0.0,1000.0,obsend,946.0,982.9,918.2,1011.0,dark,0.85,20220326
